08-07-2013	0:00:00	2.17
08-07-2013	0:01:00	2.1
08-07-2013	0:02:00	2.31
08-07-2013	0:03:00	2.47
08-07-2013	0:04:00	2.49
08-07-2013	0:05:00	2.3
08-07-2013	0:06:00	2.06
08-07-2013	0:07:00	1.93
08-07-2013	0:08:00	1.66
08-07-2013	0:09:00	1.74
08-07-2013	0:10:00	1.81
08-07-2013	0:11:00	2.14
08-07-2013	0:12:00	2.36
08-07-2013	0:13:00	2.36
08-07-2013	0:14:00	2.36
08-07-2013	0:15:00	2.39
08-07-2013	0:16:00	2.17
08-07-2013	0:17:00	2.38
08-07-2013	0:18:00	2.24
08-07-2013	0:19:00	2.38
08-07-2013	0:20:00	2.41
08-07-2013	0:21:00	2.42
08-07-2013	0:22:00	2.51
08-07-2013	0:23:00	2.46
08-07-2013	0:24:00	2.21
08-07-2013	0:25:00	2.16
08-07-2013	0:26:00	2.13
08-07-2013	0:27:00	2.19
08-07-2013	0:28:00	2.06
08-07-2013	0:29:00	2.26
08-07-2013	0:30:00	2.16
08-07-2013	0:31:00	1.97
08-07-2013	0:32:00	2.41
08-07-2013	0:33:00	2.27
08-07-2013	0:34:00	2.47
08-07-2013	0:35:00	2.64
08-07-2013	0:36:00	2.32
08-07-2013	0:37:00	2.55
08-07-2013	0:38:00	2.78
08-07-2013	0:39:00	2.97
08-07-2013	0:40:00	3.07
08-07-2013	0:41:00	2.78
08-07-2013	0:42:00	2.24
08-07-2013	0:43:00	2.19
08-07-2013	0:44:00	2.1
08-07-2013	0:45:00	2.54
08-07-2013	0:46:00	2.54
08-07-2013	0:47:00	2.57
08-07-2013	0:48:00	1.87
08-07-2013	0:49:00	1.92
08-07-2013	0:50:00	2.01
08-07-2013	0:51:00	2.26
08-07-2013	0:52:00	2.46
08-07-2013	0:53:00	2.39
08-07-2013	0:54:00	2.53
08-07-2013	0:55:00	2.55
08-07-2013	0:56:00	2.4
08-07-2013	0:57:00	2.69
08-07-2013	0:58:00	3.05
08-07-2013	0:59:00	2.45
08-07-2013	1:00:00	2.09
08-07-2013	1:01:00	2.35
08-07-2013	1:02:00	2.16
08-07-2013	1:03:00	2.56
08-07-2013	1:04:00	2.7
08-07-2013	1:05:00	2.82
08-07-2013	1:06:00	3.06
08-07-2013	1:07:00	3.64
08-07-2013	1:08:00	2.98
08-07-2013	1:09:00	2.35
08-07-2013	1:10:00	2.12
08-07-2013	1:11:00	1.73
08-07-2013	1:12:00	1.72
08-07-2013	1:13:00	1.85
08-07-2013	1:14:00	1.78
08-07-2013	1:15:00	2
08-07-2013	1:16:00	1.86
08-07-2013	1:17:00	2.78
08-07-2013	1:18:00	3.01
08-07-2013	1:19:00	1.04
08-07-2013	1:20:00	1.89
08-07-2013	1:21:00	0.08
08-07-2013	1:22:00	-0.09
08-07-2013	1:23:00	-0.6
08-07-2013	1:24:00	-0.85
08-07-2013	1:25:00	-1.23
08-07-2013	1:26:00	-1.64
08-07-2013	1:27:00	-0.57
08-07-2013	1:28:00	-1.29
08-07-2013	1:29:00	-3.14
08-07-2013	1:30:00	-3.05
08-07-2013	1:31:00	-2.01
08-07-2013	1:32:00	9999.99
08-07-2013	1:33:00	9999.99
08-07-2013	1:34:00	-1.38
08-07-2013	1:35:00	-1.6
