01-09-2016	6:00:00	-4.6
01-09-2016	6:01:00	-3.72
01-09-2016	6:02:00	-3.54
01-09-2016	6:03:00	-3.6
01-09-2016	6:04:00	-4.08
01-09-2016	6:05:00	-1.67
01-09-2016	6:06:00	-0.65
01-09-2016	6:07:00	-0.4
01-09-2016	6:08:00	-0.28
01-09-2016	6:09:00	-1.25
01-09-2016	6:10:00	-3.81
01-09-2016	6:11:00	-3.48
01-09-2016	6:12:00	-2.72
01-09-2016	6:13:00	-2.95
01-09-2016	6:14:00	-3.33
01-09-2016	6:15:00	-3.5
01-09-2016	6:16:00	-3.54
01-09-2016	6:17:00	-4.28
01-09-2016	6:18:00	-4.25
01-09-2016	6:19:00	-3.73
01-09-2016	6:20:00	-3.25
01-09-2016	6:21:00	-3.38
01-09-2016	6:22:00	-2.92
01-09-2016	6:23:00	-0.44
01-09-2016	6:24:00	-3.23
01-09-2016	6:25:00	-3.25
01-09-2016	6:26:00	-3.44
01-09-2016	6:27:00	-3.3
01-09-2016	6:28:00	-4.03
01-09-2016	6:29:00	-5.22
01-09-2016	6:30:00	-4.99
01-09-2016	6:31:00	-4.13
01-09-2016	6:32:00	-5.45
01-09-2016	6:33:00	-5.88
01-09-2016	6:34:00	-6.47
01-09-2016	6:35:00	-6.57
01-09-2016	6:36:00	-6.71
01-09-2016	6:37:00	-6.84
01-09-2016	6:38:00	-6.85
01-09-2016	6:39:00	-6.86
01-09-2016	6:40:00	-6.67
01-09-2016	6:41:00	-6.6
01-09-2016	6:42:00	-6.51
01-09-2016	6:43:00	-7.09
01-09-2016	6:44:00	-6.86
01-09-2016	6:45:00	-7
01-09-2016	6:46:00	-7.14
01-09-2016	6:47:00	-7.16
01-09-2016	6:48:00	-6.82
01-09-2016	6:49:00	-7
01-09-2016	6:50:00	-6.95
01-09-2016	6:51:00	-6.46
01-09-2016	6:52:00	-5.28
01-09-2016	6:53:00	-7
01-09-2016	6:54:00	-7.95
01-09-2016	6:55:00	-7.85
01-09-2016	6:56:00	-7.64
01-09-2016	6:57:00	-7.61
01-09-2016	6:58:00	-7.67
01-09-2016	6:59:00	-6
01-09-2016	7:00:00	-7.79
01-09-2016	7:01:00	-6.58
01-09-2016	7:02:00	-6.85
01-09-2016	7:03:00	-6.48
01-09-2016	7:04:00	-5.17
01-09-2016	7:05:00	-5.42
01-09-2016	7:06:00	-5.02
01-09-2016	7:07:00	-4.77
01-09-2016	7:08:00	-4.66
01-09-2016	7:09:00	-3.78
01-09-2016	7:10:00	-3.49
01-09-2016	7:11:00	-4.51
01-09-2016	7:12:00	-4.86
01-09-2016	7:13:00	-3.02
01-09-2016	7:14:00	-2.7
01-09-2016	7:15:00	-2.84
01-09-2016	7:16:00	-2.56
01-09-2016	7:17:00	-1.85
01-09-2016	7:18:00	-1.62
01-09-2016	7:19:00	-1.86
01-09-2016	7:20:00	0.01
01-09-2016	7:21:00	0.12
01-09-2016	7:22:00	0.23
01-09-2016	7:23:00	0.09
01-09-2016	7:24:00	-0.11
01-09-2016	7:25:00	-0.17
01-09-2016	7:26:00	-0.19
01-09-2016	7:27:00	-0.02
01-09-2016	7:28:00	-0.31
01-09-2016	7:29:00	-0.31
01-09-2016	7:30:00	-0.61
01-09-2016	7:31:00	-0.98
01-09-2016	7:32:00	-1.37
01-09-2016	7:33:00	-1.21
01-09-2016	7:34:00	-2.09
01-09-2016	7:35:00	-1.72
01-09-2016	7:36:00	-2.01
01-09-2016	7:37:00	-1.73
01-09-2016	7:38:00	-1.39
01-09-2016	7:39:00	-2.46
01-09-2016	7:40:00	-2.41
01-09-2016	7:41:00	-2.65
01-09-2016	7:42:00	-2.94
01-09-2016	7:43:00	-1.85
01-09-2016	7:44:00	-1.89
01-09-2016	7:45:00	-1.93
01-09-2016	7:46:00	-1.98
01-09-2016	7:47:00	-2.02
01-09-2016	7:48:00	-2.06
01-09-2016	7:49:00	-2.11
01-09-2016	7:50:00	-2.2
01-09-2016	7:51:00	-2.3
01-09-2016	7:52:00	-2.25
01-09-2016	7:53:00	-2.29
01-09-2016	7:54:00	-2.16
01-09-2016	7:55:00	-2.16
01-09-2016	7:56:00	-2.17
01-09-2016	7:57:00	-2.44
01-09-2016	7:58:00	-2.52
01-09-2016	7:59:00	-3.34
01-09-2016	8:00:00	-3.45
01-09-2016	8:01:00	-2.87
01-09-2016	8:02:00	-3.4
01-09-2016	8:03:00	-3.9
01-09-2016	8:04:00	-4.95
01-09-2016	8:05:00	-4.5
01-09-2016	8:06:00	-3.06
01-09-2016	8:07:00	-2.31
01-09-2016	8:08:00	-3.04
01-09-2016	8:09:00	-3.47
01-09-2016	8:10:00	-3.66
01-09-2016	8:11:00	-2.57
01-09-2016	8:12:00	-2.54
01-09-2016	8:13:00	-2.44
01-09-2016	8:14:00	-2.38
01-09-2016	8:15:00	-2.09
01-09-2016	8:16:00	-2.52
01-09-2016	8:17:00	-2.28
01-09-2016	8:18:00	-2.23
01-09-2016	8:19:00	-3
01-09-2016	8:20:00	-3.05
01-09-2016	8:21:00	-2.81
01-09-2016	8:22:00	-2.68
01-09-2016	8:23:00	-3.1
