26-02-2017	6:00:00	2.5
26-02-2017	6:01:00	2.18
26-02-2017	6:02:00	2.62
26-02-2017	6:03:00	2.59
26-02-2017	6:04:00	2.2
26-02-2017	6:05:00	2.06
26-02-2017	6:06:00	1.89
26-02-2017	6:07:00	1.67
26-02-2017	6:08:00	0.3
26-02-2017	6:09:00	-0.18
26-02-2017	6:10:00	-0.06
26-02-2017	6:11:00	-0.37
26-02-2017	6:12:00	-0.45
26-02-2017	6:13:00	0.49
26-02-2017	6:14:00	0.65
26-02-2017	6:15:00	0.23
26-02-2017	6:16:00	0.34
26-02-2017	6:17:00	0.85
26-02-2017	6:18:00	0.87
26-02-2017	6:19:00	1.08
26-02-2017	6:20:00	1.39
26-02-2017	6:21:00	1.86
26-02-2017	6:22:00	2.08
26-02-2017	6:23:00	1.99
26-02-2017	6:24:00	1.87
26-02-2017	6:25:00	2.11
26-02-2017	6:26:00	2.3
26-02-2017	6:27:00	1.86
26-02-2017	6:28:00	1.85
26-02-2017	6:29:00	1.01
26-02-2017	6:30:00	2.18
26-02-2017	6:31:00	1.94
26-02-2017	6:32:00	1.96
26-02-2017	6:33:00	1.88
26-02-2017	6:34:00	2.13
26-02-2017	6:35:00	1.97
26-02-2017	6:36:00	1.92
26-02-2017	6:37:00	1.86
26-02-2017	6:38:00	1.98
26-02-2017	6:39:00	2.07
26-02-2017	6:40:00	2.01
26-02-2017	6:41:00	1.99
26-02-2017	6:42:00	1.96
26-02-2017	6:43:00	1.79
26-02-2017	6:44:00	1.69
26-02-2017	6:45:00	1.92
26-02-2017	6:46:00	2.13
26-02-2017	6:47:00	1.97
26-02-2017	6:48:00	1.72
26-02-2017	6:49:00	1.92
26-02-2017	6:50:00	1.95
26-02-2017	6:51:00	1.84
26-02-2017	6:52:00	1.41
26-02-2017	6:53:00	1.57
26-02-2017	6:54:00	1.38
26-02-2017	6:55:00	1.31
26-02-2017	6:56:00	1.07
26-02-2017	6:57:00	1.22
26-02-2017	6:58:00	0.78
26-02-2017	6:59:00	0.85
26-02-2017	7:00:00	1.61
26-02-2017	7:01:00	2.67
26-02-2017	7:02:00	2.75
26-02-2017	7:03:00	2.81
26-02-2017	7:04:00	2.81
26-02-2017	7:05:00	2.47
26-02-2017	7:06:00	2.52
26-02-2017	7:07:00	2.49
26-02-2017	7:08:00	2.6
26-02-2017	7:09:00	2.71
26-02-2017	7:10:00	2.57
26-02-2017	7:11:00	2.65
26-02-2017	7:12:00	2.74
26-02-2017	7:13:00	2.69
26-02-2017	7:14:00	2.61
26-02-2017	7:15:00	2.67
26-02-2017	7:16:00	2.71
26-02-2017	7:17:00	2.7
